csafp1,geoid1,csa_name.x,csa_pop.x,city_pop1,state,city1,lat1,long1,geoid2,csafp2,csa_name.y,csa_pop.y,city_pop2,city,lat2,long2,distance,est_ridership
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3601000,104,"Albany-Schenectady, NY",1192181,101220,"Albany, New York",42.6511674,-73.754968,1146.2989907875894,0.00505515623765242
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3673000,532,"Syracuse-Auburn, NY",727441,145573,"Syracuse, New York",43.0481221,-76.1474244,1060.1207363755116,0.003980926936256541
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2567000,521,"Springfield-Amherst Town-Northampton, MA",693629,153672,"Springfield, Massachusetts",42.1018764,-72.5886727,1174.219734346506,0.003123630751613634
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3663000,464,"Rochester-Batavia-Seneca Falls, NY",1141965,207264,"Rochester, New York",43.157285,-77.615214,1012.518255819594,0.006259983031413462
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2743000,378,"Minneapolis-St. Paul, MN-WI",4104786,425142,"Minneapolis, Minnesota",44.9772995,-93.2654692,1457.222582618896,0.008410799427103481
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,5531000,267,"Green Bay-Shawano, WI",377217,105734,"Green Bay, Wisconsin",44.5126379,-88.0125794,1177.3904920693922,0.0019084843482889055
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,5522300,232,"Eau Claire-Menomonie, WI",220667,70469,"Eau Claire, Wisconsin",44.811349,-91.4984941,1352.4921619280801,9.418398127153379e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3611000,160,"Buffalo-Cheektowaga-Olean, NY",1231204,274686,"Buffalo, New York",42.8867166,-78.8783922,944.8469297741156,0.007634801457579561
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,5502375,118,"Appleton-Oshkosh-Neenah, WI",418168,75861,"Appleton, Wisconsin",44.2613967,-88.4069744,1166.753939746853,0.0021104678000162646
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1608830,147,"Boise City-Mountain Home-Ontario, ID-OR",913704,235416,"Boise City, Idaho",43.6166163,-116.200886,3049.093467320081,5.775101105075544e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4147000,366,"Medford-Grants Pass, OR",308589,85100,"Medford, Oregon",42.3264181,-122.8718605,3582.9746279696246,1.7549855021834444e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0952000,405,"New Haven-Hartford-Waterbury, CT",2665618,135307,"New Haven, Connecticut",41.3082138,-72.9250518,1096.8379709246403,0.010510176817976656
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2754880,462,"Rochester-Austin-Winona, MN",318856,122404,"Rochester, Minnesota",44.0234387,-92.4630182,1336.2641995289118,0.001295232265124007
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4652980,452,"Rapid City-Spearfish, SD",184027,79409,"Rapid City, South Dakota",44.0806041,-103.228023,2055.35308300704,3.526866373873777e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1639700,292,"Idaho Falls-Rexburg-Blackfoot, ID",287460,67996,"Idaho Falls, Idaho",43.4887907,-112.03628,2714.950370984977,2.8879840651136916e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4224000,240,"Erie-Meadville, PA",349572,92953,"Erie, Pennsylvania",42.1294712,-80.0852695,834.7941507621442,0.0035721292335334364
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2634000,266,"Grand Rapids-Wyoming, MI",1502552,196587,"Grand Rapids, Michigan",42.9632425,-85.6678639,946.1668634820213,0.008928629177106519
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3651000,408,"New York-Newark, NY-NJ-CT-PA",21859598,8258035,"New York, New York",40.7127281,-74.0060152,984.4997512388879,0.07023266710867233
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2646000,330,"Lansing-East Lansing-Owosso, MI",541202,111269,"Lansing, Michigan",42.7338254,-84.5546295,897.1019933309167,0.004387938346929764
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,5553000,376,"Milwaukee-Racine-Waukesha, WI",2036833,561369,"Milwaukee, Wisconsin",43.0386475,-87.9090751,1028.137379000615,0.009645365440277165
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2622000,220,"Detroit-Warren-Ann Arbor, MI",5361927,633221,"Detroit, Michigan",42.3315509,-83.046640300000007,834.5913366431473,0.03175160030499007
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,5548000,357,"Madison-Janesville-Beloit, WI",924543,280307,"Madison, Wisconsin",43.074761,-89.3837613,1096.143646454323,0.00451090203948581
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4202000,106,"Allentown-Bethlehem-East Stroudsburg, PA-NJ",1039608,124871,"Allentown, Pennsylvania",40.6022059,-75.4712794,883.6231394253248,0.007624619504776645
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2642160,310,"Kalamazoo-Battle Creek-Portage, MI",456459,73122,"Kalamazoo, Michigan",42.291707,-85.5872286,873.330481407387,0.004040367124733437
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3916000,184,"Cleveland-Akron-Canton, OH",3732803,362670,"Cleveland, Ohio",41.4996574,-81.6936772,742.643207770407,0.030014027464971577
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0659920,454,"Redding-Red Bluff, CA",245262,92718,"Redding, California",40.5863563,-122.391675,3547.8752887001065,1.4894439583181053e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1765000,466,"Rockford-Freeport-Rochelle, IL",428494,146219,"Rockford, Illinois",42.2713945,-89.093966,1010.1502022264924,0.0028710485180579557
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4260000,428,"Philadelphia-Reading-Camden, PA-NJ-DE-MD",7390919,1550542,"Philadelphia, Pennsylvania",39.9527237,-75.1635262,854.9183264707218,0.0391170545945263
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1973335,512,"Sioux City-Le Mars, IA-NE-SD",170124,85172,"Sioux City, Iowa",42.4966815,-96.4058782,1482.2202728631255,6.368594776196764e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1871000,515,"South Bend-Elkhart-Mishawaka, IN-MI",809876,100715,"South Bend, Indiana",41.6833813,-86.2500066,831.4634478763899,0.007051883768824095
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1714000,176,"Chicago-Naperville, IL-IN-WI",9794558,2664454,"Chicago, Illinois",41.8755616,-87.6244212,904.8070468897882,0.04374541803946461
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1912000,168,"Cedar Rapids-Iowa City, IA",455756,135960,"Cedar Rapids, Iowa",41.9758872,-91.6704053,1131.4012472455486,0.002404414040926708
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4261000,430,"Pittsburgh-Weirton-Steubenville, PA-OH-WV",2727866,303254,"Pittsburgh, Pennsylvania",40.4416941,-79.9900861,657.4464726114697,0.02979849107235566
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1825000,258,"Fort Wayne-Huntington-Auburn, IN",657456,271629,"Fort Wayne, Indiana",41.0799898,-85.1386015,733.7739977823686,0.007663468287756089
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1919000,209,"Davenport-Moline, IA-IL",467817,100361,"Davenport, Iowa",41.5235808,-90.5770967,1030.421637409559,0.0029599713412705618
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1921000,218,"Des Moines-West Des Moines-Ames, IA",917964,210363,"Des Moines, Iowa",41.5868654,-93.6249494,1233.6334123294707,0.003541154852917479
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4967000,482,"Salt Lake City-Provo-Orem, UT-ID",2805734,209606,"Salt Lake City, Utah",40.7596198,-111.886797,2661.951323554012,0.0018590609242226507
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1150000,548,"Washington-Baltimore-Arlington, DC-MD-VA-WV-PA",10069592,678972,"Washington, District of Columbia",38.8950368,-77.0365427,655.9798381202743,0.08509130075724107
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3260600,456,"Reno-Carson City-Gardnerville Ranchos, NV-CA",699307,274937,"Reno, Nevada",39.5261206,-119.8126581,3334.220302880464,3.899441082769145e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3137000,420,"Omaha-Fremont, NE-IA",1021156,483362,"Omaha, Nebraska",41.2587459,-95.9383758,1382.2700164456044,0.0030714577484550433
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3918000,198,"Columbus-Marion-Zanesville, OH",2646917,909074,"Columbus, Ohio",39.9622601,-83.0007065,571.425595196816,0.03850609924556792
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1840788,320,"Lafayette-West Lafayette-Frankfort, IN",284211,67406,"Lafayette, Indiana",40.4191229,-86.8919011,735.3161715522085,0.003901405728621989
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1759000,427,"Peoria-Canton, IL",394781,113442,"Peoria, Illinois",40.6938609,-89.5891008,906.7321154351758,0.00333721082532585
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1706613,145,"Bloomington-Pontiac, IL",205761,78591,"Bloomington, Illinois",40.4797828,-88.9939147,854.078099825714,0.0022333249804957454
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3921000,212,"Dayton-Springfield-Kettering, OH",1086998,135507,"Dayton, Ohio",39.7589478,-84.1916069,568.8772472365578,0.019063494510327458
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1810342,294,"Indianapolis-Carmel-Muncie, IN",2651953,102091,"Carmel, Indiana",39.9784186,-86.1283681,659.0057805377306,0.02899551695354993
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3128000,339,"Lincoln-Beatrice, NE",366021,294750,"Lincoln, Nebraska",40.8088861,-96.7077751,1419.7141210462248,0.0012813260168654144
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1712385,169,"Champaign-Urbana-Danville, IL",307260,89191,"Champaign, Illinois",40.1164841,-88.2430932,780.6849078890936,0.0036839175312329444
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0664000,472,"Sacramento-Roseville, CA",2706315,526383,"Sacramento, California",38.5810606,-121.493895,3486.923478132151,0.0010526269579805398
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1772000,522,"Springfield-Jacksonville-Lincoln, IL",303113,112327,"Springfield, Illinois",39.7990175,-89.6439575,844.8778753076283,0.0031113754549844603
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3915000,178,"Cincinnati-Wilmington, OH-KY-IN",2313417,311112,"Cincinnati, Ohio",39.1014537,-84.5124602,509.05759178156785,0.04356381917875328
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1805860,144,"Bloomington-Bedford, IN",205958,74028,"Bloomington, Indiana",39.1670396,-86.5342881,604.7898971466714,0.004457286222906727
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0820000,216,"Denver-Aurora-Greeley, CO",3691404,716577,"Denver, Colorado",39.7392364,-104.984862,2066.634693720318,0.003841337597490878
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0668000,488,"San Jose-San Francisco-Oakland, CA",9001024,969615,"San Jose, California",37.3361663,-121.890591,3537.373771929812,0.0026750276713934503
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,5182000,545,"Virginia Beach-Chesapeake, VA-NC",1866723,453649,"Virginia Beach, Virginia",36.8496579,-75.9760751,620.5546147527169,0.024692242273712483
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2938000,312,"Kansas City-Overland Park-Kansas City, MO-KS",2557474,510671,"Kansas City, Missouri",39.100105,-94.5781416,1180.6286517865483,0.008775643870017096
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2915670,190,"Columbia-Jefferson City-Moberly, MO",415747,129328,"Columbia, Missouri",38.951883,-92.3337366,994.4642346115113,0.002891622584203553
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2965000,476,"St. Louis-St. Charles-Farmington, MO-IL",2900730,281754,"St. Louis, Missouri",38.6280278,-90.1910154,811.9413209163627,0.02052169380476311
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1822000,241,"Evansville-Henderson, IN-KY",327562,113291,"Evansville, Indiana",37.970495,-87.5715641,578.9232541988092,0.007050979757542074
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0627000,260,"Fresno-Hanford-Corcoran, CA",1332702,545717,"Fresno, California",36.7394421,-119.78483,3360.8528433818146,6.42900985232455e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0862000,444,"Pueblo-Cañon City, CO",219740,111081,"Pueblo, Colorado",38.263995,-104.6141867,2017.3451594145142,4.2191359634011417e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3728080,274,"Greenville-Washington, NC",219600,90059,"Greenville, North Carolina",35.613224,-77.3724593,464.75337611165213,0.007945430038144123
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3728000,268,"Greensboro--Winston-Salem--High Point, NC",1736099,302307,"Greensboro, North Carolina",36.0726355,-79.7919754,272.63029956935003,0.12071687766102028
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3755000,450,"Raleigh-Durham-Cary, NC",2368947,482425,"Raleigh, North Carolina",35.7803977,-78.6390989,356.7699359883878,0.09039083963480127
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2108902,150,"Bowling Green-Glasgow-Franklin, KY",264525,76215,"Bowling Green, Kentucky",36.9903199,-86.4436018,435.45147462307494,0.010503897936002107
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4738320,304,"Johnson City-Kingsport-Bristol, TN-VA",598800,73440,"Johnson City, Tennessee",36.3134398,-82.3534728,162.80965524448422,0.14445140352420788
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2079000,556,"Wichita-Arkansas City-Winfield, KS",687096,396123,"Wichita, Kansas",37.6922361,-97.3375448,1375.89242678316,0.00225788397735937
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3240000,332,"Las Vegas-Henderson, NV",2392293,660942,"Las Vegas, Nevada",36.1672559,-115.148516,2957.244056711417,0.001325970329494126
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3722920,246,"Fayetteville-Lumberton-Pinehurst, NC",693299,209751,"Fayetteville, North Carolina",35.0525759,-78.878292,321.9497271817762,0.04153526466027047
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4740000,315,"Knoxville-Morristown-Sevierville, TN",1207137,198175,"Knoxville, Tennessee",35.9603948,-83.9210261,185.26696951897603,0.19546360302425161
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3702140,120,"Asheville-Waynesville-Brevard, NC",513720,95053,"Asheville, North Carolina",35.595363,-82.5508407,83.97347276155348,0.48034535679486967
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3712000,172,"Charlotte-Concord, NC-SC",3387115,911307,"Charlotte, North Carolina",35.2272086,-80.8430827,147.80889103201812,0.7010023637359094
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4751560,400,"Nashville-Davidson--Murfreesboro, TN",2350738,165423,"Murfreesboro, Tennessee",35.8460396,-86.3921096,379.10505432036166,0.07956111831895432
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0535710,308,"Jonesboro-Paragould, AR",183133,80655,"Jonesboro, Arkansas",35.8272257,-90.6949871,760.9385152441296,0.0025631309834916833
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4075000,538,"Tulsa-Bartlesville-Muskogee, OK",1165140,410915,"Tulsa, Oklahoma",36.1563122,-95.9927516,1239.4444407305732,0.004245266981154244
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4714000,174,"Chattanooga-Cleveland-Dalton, TN-GA-AL",1003363,187023,"Chattanooga, Tennessee",35.0457219,-85.3094883,266.4840736939284,0.0814855486486242
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4516000,192,"Columbia-Sumter-Orangeburg, SC",1084112,142083,"Columbia, South Carolina",34.0003117,-81.0331309,157.13740813325057,0.24931981514550342
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0644000,348,"Los Angeles-Long Beach, CA",18316743,3820963,"Los Angeles, California",34.0536909,-118.242766,3273.8014211984823,0.005513540659892216
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4748000,368,"Memphis-Clarksdale-Forrest City, TN-MS-AR",1377852,618655,"Memphis, Tennessee",35.1460249,-90.0517638,698.492813064475,0.015286033914863802
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0137000,290,"Huntsville-Decatur-Albertville, AL-TN",895383,227571,"Huntsville, Alabama",34.729847,-86.5859011,383.02566389918115,0.03600874401705144
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4055000,416,"Oklahoma City-Shawnee, OK",1551717,702654,"Oklahoma City, Oklahoma",35.4729886,-97.5170536,1376.2820841490525,0.0043300383967527015
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,3502000,105,"Albuquerque-Santa Fe-Los Alamos, NM",1168363,560283,"Albuquerque, New Mexico",35.0841034,-106.650985,2207.059981780239,0.0013418087189585866
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4803000,108,"Amarillo-Borger, TX",292428,203042,"Amarillo, Texas",35.20729,-101.8371192,1769.5427923637983,6.892069846111671e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0541000,340,"Little Rock-North Little Rock, AR",913536,203844,"Little Rock, Arkansas",34.7465071,-92.2896267,903.868511657414,0.006570927342065793
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1304000,122,"Atlanta--Athens-Clarke County--Sandy Springs, GA-AL",7221137,510826,"Atlanta, Georgia",33.7489924,-84.3902644,220.46470359723057,0.5773816481810564
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4041850,334,"Lawton-Duncan, OK",171015,90226,"Lawton, Oklahoma",34.6086854,-98.3903305,1461.750646311828,6.575630794077342e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0107000,142,"Birmingham-Cullman-Talladega, AL",1367706,196518,"Birmingham, Alabama",33.5206824,-86.8024326,431.6958036935476,0.03978278597897464
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0455000,429,"Phoenix-Mesa, AZ",5124113,1650051,"Phoenix, Arizona",33.4484367,-112.074141,2728.3767471171727,0.0028651207212577446
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1380508,356,"Macon-Bibb County--Warner Robins, GA",436853,84151,"Warner Robins, Georgia",32.6200973,-83.606568,272.3921279641587,0.04009920837056436
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1369000,496,"Savannah-Hinesville-Statesboro, GA",640193,147751,"Savannah, Georgia",32.0790074,-81.0921335,331.59372204578386,0.036736077588441086
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0103076,194,"Columbus-Auburn-Opelika, GA-AL",566030,82030,"Auburn, Alabama",32.6098566,-85.4807825,379.02532188695415,0.025479550096097217
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4845000,352,"Lubbock-Plainview, TX",396955,266878,"Lubbock, Texas",33.5855677,-101.8470215,1792.957955558655,8.572538733167171e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0151000,388,"Montgomery-Selma, AL",421645,195275,"Montgomery, Alabama",32.37742,-86.3091683,455.2088251720643,0.01395702522173135
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4819000,206,"Dallas-Fort Worth, TX-OK",8654750,1302859,"Dallas, Texas",32.7762719,-96.7968559,1350.3464416273443,0.017789750581474802
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0477000,536,"Tucson-Nogales, AZ",1112320,547232,"Tucson, Arizona",32.2228765,-110.974847,2658.621714110792,8.890523776951542e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2836000,298,"Jackson-Vicksburg-Brookhaven, MS",687257,143633,"Jackson, Mississippi",32.2998686,-90.1830408,775.5630016157419,0.007107515540029233
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,2270000,508,"Shreveport-Bossier City-Minden, LA",418533,177225,"Shreveport, Louisiana",32.5135356,-93.7477839,1082.3562060879344,0.0024541436935676107
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4874144,540,"Tyler-Jacksonville, TX",297426,110325,"Tyler, Texas",32.3512601,-95.3010624,1227.287837549663,0.0014523354210496514
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4801000,101,"Abilene-Sweetwater, TX",195897,130093,"Abilene, Texas",32.44645,-99.7475905,1627.6964368859276,5.911967643420679e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0121184,222,"Dothan-Enterprise-Ozark, AL",258863,71577,"Dothan, Alabama",31.2237285,-85.3934375,491.04525795688266,0.008118383952458258
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1235000,300,"Jacksonville-Kingsland-Palatka, FL-GA",1847313,985837,"Jacksonville, Florida",30.3321838,-81.655651,507.8676426211985,0.03655846457232595
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4848072,372,"Midland-Odessa-Andrews, TX",365482,138362,"Midland, Texas",31.9973662,-102.077948,1852.6530219899923,7.515558537201102e-4
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,4824000,238,"El Paso-Las Cruces, TX-NM",1098541,678945,"El Paso, Texas",31.7601164,-106.4870404,2261.7600443361252,0.001216232506988489
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,1270600,533,"Tallahassee-Bainbridge, FL-GA",421732,202222,"Tallahassee, Florida",30.4380832,-84.2809332,521.9755832805201,0.010616601440849605
273,4530850,"Greenville-Spartanburg-Anderson, SC",1590636,72822,South Carolina,Greenville,34.851354,-82.3984882,0150000,380,"Mobile-Daphne-Fairhope, AL",665147,182594,"Mobile, Alabama",30.6913462,-88.0437509,702.3697357162126,0.008442268784457554
